,session_id,user_id,music_id,previous_value,new_value,updated_value
0,620.0,5,3,0.3224551035580484,0.2845110495885213,0.3034830765732849
0,620.0,5,8,0.3034830765732849,0.2939803808927536,0.2987317287330192
0,620.0,5,13,0.2987317287330192,0.335738262959889,0.3172349958464541
0,620.0,5,52,0.3172349958464541,0.4628018140792846,0.3900184049628694
0,620.0,5,53,0.3900184049628694,0.3010858744382858,0.3455521397005776
0,620.0,5,71,0.3455521397005776,0.3018015325069427,0.3236768361037602
0,620.0,5,77,0.3236768361037602,0.2511640588442485,0.2874204474740043
0,620.0,5,93,0.2874204474740043,0.2937121192614237,0.290566283367714
0,620.0,5,94,0.290566283367714,0.2761547863483429,0.2833605348580285
0,622.0,5,52,0.2833605348580285,0.2622415959835052,0.2728010654207669
0,622.0,5,53,0.2728010654207669,0.3172759264707565,0.2950384959457617
0,622.0,5,93,0.2950384959457617,0.3157144946356614,0.3053764952907115
0,622.0,5,102,0.3053764952907115,0.3359810441732406,0.320678769731976
0,623.0,14,42,0.3269027216060911,0.3411491364240646,0.3340259290150779
0,624.0,6,73,0.2791829740883937,0.2533451343576113,0.2662640542230025
0,624.0,6,100,0.2662640542230025,0.307408969849348,0.2868365120361753
0,625.0,14,4,0.3340259290150779,0.262696485966444,0.2983612074907609
0,625.0,14,54,0.2983612074907609,0.2796360353628794,0.2889986214268202
0,625.0,14,89,0.2889986214268202,0.4250835279623667,0.3570410746945934
0,626.0,15,5,0.3142971985265657,0.2103871802488962,0.2623421893877309
0,626.0,15,17,0.2623421893877309,0.2721987776458263,0.2672704835167786
0,626.0,15,73,0.2672704835167786,0.2175988182425499,0.2424346508796642
0,626.0,15,82,0.2424346508796642,0.1807959694415331,0.2116153101605986
0,628.0,16,20,0.4526043298898694,0.5130643844604492,0.4828343571751593
0,628.0,16,21,0.4828343571751593,0.4954413771629333,0.4891378671690463
0,628.0,16,45,0.4891378671690463,0.5266417562961578,0.5078898117326021
0,628.0,16,60,0.5078898117326021,0.4966350644826889,0.5022624381076455
0,629.0,14,4,0.3570410746945934,0.3736018886168797,0.3653214816557366
0,629.0,14,17,0.3653214816557366,0.4089151136577129,0.3871182976567248
0,629.0,14,54,0.3871182976567248,0.2361644109090169,0.3116413542828709
0,630.0,14,1,0.3116413542828709,0.31363312403361,0.3126372391582405
0,630.0,14,24,0.3126372391582405,0.3949918697277705,0.3538145544430054
0,630.0,14,61,0.3538145544430054,0.4097864031791687,0.381800478811087
0,631.0,6,20,0.2868365120361753,0.3125044107437134,0.2996704613899443
0,631.0,6,60,0.2996704613899443,0.3877902776002884,0.3437303694951164
0,632.0,16,46,0.5022624381076455,0.6200495481491088,0.5611559931283772
0,632.0,16,84,0.5611559931283772,0.5736887812614441,0.5674223871949107
0,633.0,6,99,0.3437303694951164,0.319050201347896,0.3313902854215061
0,634.0,14,43,0.381800478811087,0.2838735928138097,0.3328370358124483
0,634.0,14,47,0.3328370358124483,0.5455911159515381,0.4392140758819932
0,635.0,6,20,0.3313902854215061,0.2885607580343882,0.3099755217279472
0,635.0,6,45,0.3099755217279472,0.3823681175708771,0.3461718196494121
0,635.0,6,60,0.3461718196494121,0.410218708217144,0.378195263933278
0,636.0,7,3,0.3021198209375143,0.3083794911702474,0.3052496560538809
0,636.0,7,25,0.3052496560538809,0.3420473337173462,0.3236484948856135
0,636.0,7,35,0.3236484948856135,0.2943579157193501,0.3090032053024818
0,636.0,7,36,0.3090032053024818,0.3619821816682815,0.3354926934853817
0,636.0,7,63,0.3354926934853817,0.3312978148460388,0.3333952541657102
0,636.0,7,65,0.3333952541657102,0.3735444247722626,0.3534698394689863
0,636.0,7,71,0.3534698394689863,0.3372975513339042,0.3453836954014453
0,636.0,7,75,0.3453836954014453,0.2828283011913299,0.3141059982963876
0,636.0,7,83,0.3141059982963876,0.3305748850107193,0.3223404416535534
0,636.0,7,92,0.3223404416535534,0.3155380636453628,0.3189392526494581
0,638.0,15,4,0.2116153101605986,0.1978975236415863,0.2047564169010924
0,638.0,15,54,0.2047564169010924,0.2744462043046951,0.2396013106028937
0,639.0,5,73,0.320678769731976,0.2908685803413391,0.3057736750366575
0,641.0,5,9,0.3057736750366575,0.3481602370738983,0.3269669560552779
0,641.0,5,99,0.3269669560552779,0.392402708530426,0.359684832292852
0,642.0,5,9,0.359684832292852,0.3218711823225021,0.340778007307677
0,643.0,5,26,0.340778007307677,0.335996925830841,0.338387466569259
0,643.0,5,67,0.338387466569259,0.2569375485181808,0.2976625075437199
0,643.0,5,97,0.2976625075437199,0.3266381706510271,0.3121503390973735
0,643.0,5,102,0.3121503390973735,0.3748446345329285,0.343497486815151
0,644.0,7,4,0.3189392526494581,0.4722946882247925,0.3956169704371253
0,644.0,7,5,0.3956169704371253,0.4380845427513122,0.4168507565942188
0,644.0,7,14,0.4168507565942188,0.2751060128211975,0.3459783847077081
0,644.0,7,17,0.3459783847077081,0.4636564453442891,0.4048174150259986
0,644.0,7,19,0.4048174150259986,0.4030367434024811,0.4039270792142398
0,644.0,7,54,0.4039270792142398,0.4070829600095749,0.4055050196119073
0,644.0,7,89,0.4055050196119073,0.4526670972506205,0.4290860584312639
0,644.0,7,100,0.4290860584312639,0.4766740947961807,0.4528800766137223
0,645.0,6,46,0.378195263933278,0.3004987090826034,0.3393469865079407
0,645.0,6,73,0.3393469865079407,0.3999699801206589,0.3696584833142998
0,645.0,6,82,0.3696584833142998,0.3128338009119034,0.3412461421131015
0,645.0,6,84,0.3412461421131015,0.3526975333690643,0.3469718377410829
0,646.0,6,99,0.3469718377410829,0.3738835752010345,0.3604277064710587
0,647.0,16,25,0.5674223871949107,0.499705508351326,0.5335639477731183
0,647.0,16,77,0.5335639477731183,0.5143327116966248,0.5239483297348715
0,648.0,15,9,0.2396013106028937,0.2200661301612854,0.2298337203820895
0,648.0,15,39,0.2298337203820895,0.2510532190402348,0.2404434697111621
0,648.0,15,91,0.2404434697111621,0.325257658958435,0.2828505643347986
0,649.0,16,5,0.5239483297348715,0.5645792086919149,0.5442637692133931
0,649.0,16,17,0.5442637692133931,0.3836532086133957,0.4639584889133944
0,649.0,16,54,0.4639584889133944,0.378836989402771,0.4213977391580827
0,650.0,7,7,0.4528800766137223,0.3729891180992126,0.4129345973564675
0,650.0,7,87,0.4129345973564675,0.2591240108013153,0.3360293040788914
0,651.0,7,1,0.3360293040788914,0.4220471382141113,0.3790382211465014
0,651.0,7,6,0.3790382211465014,0.329651266336441,0.3543447437414712
0,651.0,7,24,0.3543447437414712,0.350466787815094,0.3524057657782826
0,651.0,7,27,0.3524057657782826,0.3947138984998067,0.3735598321390446
0,651.0,7,34,0.3735598321390446,0.4461315274238586,0.4098456797814516
0,651.0,7,50,0.4098456797814516,0.3575868209203084,0.38371625035088
0,651.0,7,74,0.38371625035088,0.4787543217341105,0.4312352860424953
0,651.0,7,87,0.4312352860424953,0.380810151497523,0.4060227187700091
0,651.0,7,88,0.4060227187700091,0.3476543029149373,0.3768385108424732
0,651.0,7,90,0.3768385108424732,0.3168865703046322,0.3468625405735527
0,651.0,7,95,0.3468625405735527,0.3449899554252624,0.3459262479994076
0,652.0,8,48,0.2593312337994575,0.3776894807815552,0.3185103572905063
0,652.0,8,99,0.3185103572905063,0.393859394959041,0.3561848761247737
0,655.0,6,84,0.3604277064710587,0.3702346980571747,0.3653312022641167
0,656.0,6,4,0.3653312022641167,0.2800493463873863,0.3226902743257515
0,656.0,6,5,0.3226902743257515,0.2856942017873128,0.3041922380565321
0,656.0,6,17,0.3041922380565321,0.340481162071228,0.32233670006388
0,656.0,6,19,0.32233670006388,0.3436266779899597,0.3329816890269198
0,656.0,6,54,0.3329816890269198,0.3255283037821452,0.3292549964045325
0,656.0,6,89,0.3292549964045325,0.3373535672823588,0.3333042818434456
0,657.0,7,12,0.3459262479994076,0.3603513734415173,0.3531388107204625
0,657.0,7,75,0.3531388107204625,0.3792241513729095,0.366181481046686
0,658.0,7,34,0.366181481046686,0.2931234538555145,0.3296524674511003
0,658.0,7,40,0.3296524674511003,0.3254743417104085,0.3275634045807544
0,658.0,7,41,0.3275634045807544,0.4343807697296142,0.3809720871551843
0,658.0,7,65,0.3809720871551843,0.3046715557575226,0.3428218214563534
0,658.0,7,66,0.3428218214563534,0.4533114433288574,0.3980666323926054
0,658.0,7,76,0.3980666323926054,0.3835579355557759,0.3908122839741906
0,658.0,7,92,0.3908122839741906,0.4137021899223327,0.4022572369482616
0,659.0,6,42,0.3333042818434456,0.2933721363544464,0.313338209098946
0,659.0,6,84,0.313338209098946,0.3763059616088867,0.3448220853539163
0,660.0,14,64,0.4392140758819932,0.3478715221087138,0.3935427989953535
0,660.0,14,98,0.3935427989953535,0.3194459959864616,0.3564943974909075
0,661.0,6,4,0.3448220853539163,0.3269968964159488,0.3359094908849326
0,661.0,6,14,0.3359094908849326,0.3121383488178253,0.3240239198513789
0,661.0,6,54,0.3240239198513789,0.2850632220506668,0.3045435709510228
0,661.0,6,89,0.3045435709510228,0.2836605956157048,0.2941020832833638
0,662.0,16,9,0.4213977391580827,0.498278205593427,0.4598379723757548
0,662.0,16,15,0.4598379723757548,0.4955415725708008,0.4776897724732778
0,662.0,16,23,0.4776897724732778,0.5385286927223205,0.5081092325977992
0,662.0,16,38,0.5081092325977992,0.5677920877933502,0.5379506601955747
0,662.0,16,39,0.5379506601955747,0.4467322627703349,0.4923414614829547
0,662.0,16,48,0.4923414614829547,0.4983554184436798,0.4953484399633172
0,662.0,16,72,0.4953484399633172,0.5813857316970825,0.5383670858301999
0,662.0,16,91,0.5383670858301999,0.4584965194974627,0.4984318026638312
0,664.0,16,6,0.4984318026638312,0.4474364668130874,0.4729341347384593
0,664.0,16,34,0.4729341347384593,0.3017529845237732,0.3873435596311162
0,665.0,16,7,0.3873435596311162,0.5619210004806519,0.474632280055884
0,665.0,16,50,0.474632280055884,0.5671218037605286,0.5208770419082063
0,665.0,16,68,0.5208770419082063,0.5177424311637878,0.5193097365359971
0,665.0,16,87,0.5193097365359971,0.4496896664301554,0.4844997014830763
0,665.0,16,88,0.4844997014830763,0.4524890780448913,0.4684943897639838
0,666.0,20,9,0.0,0.3194680462280909,0.1597340231140454
0,666.0,20,39,0.1597340231140454,0.2285196870565414,0.1941268550852934
0,666.0,20,48,0.1941268550852934,0.2842546701431274,0.2391907626142104
0,666.0,20,91,0.2391907626142104,0.2773007750511169,0.2582457688326637
0,666.0,20,99,0.2582457688326637,0.2956403238432748,0.2769430463379693
0,667.0,6,20,0.2941020832833638,0.3262744545936584,0.3101882689385111
0,667.0,6,21,0.3101882689385111,0.308824922889471,0.3095065959139911
0,667.0,6,45,0.3095065959139911,0.306369682153066,0.3079381390335285
0,667.0,6,60,0.3079381390335285,0.3479147516191005,0.3279264453263145
0,668.0,8,9,0.3561848761247737,0.2452236227691173,0.3007042494469455
0,668.0,8,91,0.3007042494469455,0.3857678174972534,0.3432360334720994
0,670.0,20,9,0.2769430463379693,0.3068168784181277,0.2918799623780485
0,670.0,20,48,0.2918799623780485,0.200352095067501,0.2461160287227747
0,670.0,20,91,0.2461160287227747,0.3169595102469126,0.2815377694848436
0,670.0,20,99,0.2815377694848436,0.2968509431396212,0.2891943563122324
0,672.0,16,12,0.4684943897639838,0.5369995981454849,0.5027469939547343
0,672.0,16,62,0.5027469939547343,0.4672850668430328,0.4850160303988836
0,672.0,16,75,0.4850160303988836,0.4856481353441874,0.4853320828715355
0,672.0,16,96,0.4853320828715355,0.5143633365631104,0.4998477097173229
0,675.0,20,23,0.2891943563122324,0.3076685766379038,0.2984314664750681
0,675.0,20,38,0.2984314664750681,0.2420951277017593,0.2702632970884137
0,675.0,20,99,0.2702632970884137,0.4385713934898376,0.3544173452891256
0,676.0,20,15,0.3544173452891256,0.2583913505077362,0.3064043478984309
0,676.0,20,20,0.3064043478984309,0.2832816541194916,0.2948430010089612
0,676.0,20,21,0.2948430010089612,0.2522302102297544,0.2735366056193578
0,676.0,20,38,0.2735366056193578,0.2899237498641014,0.2817301777417296
0,676.0,20,45,0.2817301777417296,0.2716887344916661,0.2767094561166978
0,676.0,20,60,0.2767094561166978,0.2709390856325626,0.2738242708746302
0,676.0,20,72,0.2738242708746302,0.2480206459760666,0.2609224584253484
0,677.0,6,17,0.3279264453263145,0.3021365851163864,0.3150315152213504
0,677.0,6,49,0.3150315152213504,0.2635215669870376,0.289276541104194
0,677.0,6,82,0.289276541104194,0.2919665575027466,0.2906215493034703
0,677.0,6,84,0.2906215493034703,0.2620879620313644,0.2763547556674173
0,677.0,6,100,0.2763547556674173,0.2691887952387333,0.2727717754530753
0,678.0,6,71,0.2727717754530753,0.2921817302703857,0.2824767528617305
0,679.0,5,18,0.343497486815151,0.3277084827423095,0.3356029847787303
0,679.0,5,85,0.3356029847787303,0.2774947484334309,0.3065488666060806
0,683.0,15,46,0.2828505643347986,0.2913744330406189,0.2871124986877087
0,684.0,20,21,0.2609224584253484,0.2642948528130849,0.2626086556192166
0,684.0,20,45,0.2626086556192166,0.2861552163958549,0.2743819360075358
0,684.0,20,60,0.2743819360075358,0.2643380612134933,0.2693599986105146
0,685.0,20,11,0.2693599986105146,0.2096662769714991,0.2395131377910068
0,685.0,20,42,0.2395131377910068,0.2871851325035095,0.2633491351472581
0,685.0,20,49,0.2633491351472581,0.2659720592200756,0.2646605971836668
0,686.0,8,42,0.3432360334720994,0.2989152371883392,0.3210756353302193
0,686.0,8,89,0.3210756353302193,0.2077216903368632,0.2643986628335412
0,688.0,20,46,0.2646605971836668,0.340956425666809,0.3028085114252379
0,688.0,20,73,0.3028085114252379,0.245275430381298,0.274041970903268
0,688.0,20,82,0.274041970903268,0.2160709291696548,0.2450564500364614
0,690.0,20,2,0.2450564500364614,0.2536647021770477,0.2493605761067545
0,690.0,20,4,0.2493605761067545,0.2988134175539017,0.2740869968303281
0,690.0,20,5,0.2740869968303281,0.2855436106522878,0.2798153037413079
0,690.0,20,7,0.2798153037413079,0.2365904599428177,0.2582028818420628
0,690.0,20,14,0.2582028818420628,0.2380609263976415,0.2481319041198521
0,690.0,20,17,0.2481319041198521,0.2394599206745624,0.2437959123972072
0,690.0,20,19,0.2437959123972072,0.2365972399711609,0.240196576184184
0,690.0,20,27,0.240196576184184,0.2875505089759826,0.2638735425800833
0,690.0,20,50,0.2638735425800833,0.2455252669751644,0.2546994047776239
0,690.0,20,54,0.2546994047776239,0.2363250056902567,0.2455122052339403
0,690.0,20,68,0.2455122052339403,0.2627415567636489,0.2541268809987946
0,690.0,20,87,0.2541268809987946,0.2229339927434921,0.2385304368711433
0,690.0,20,88,0.2385304368711433,0.2202817897001902,0.2294061132856667
0,690.0,20,90,0.2294061132856667,0.3379979766905308,0.2837020449880987
0,691.0,6,13,0.2824767528617305,0.3530033358505794,0.317740044356155
0,691.0,6,70,0.317740044356155,0.2999466583132744,0.3088433513347147
0,692.0,20,35,0.2837020449880987,0.2859814365704854,0.284841740779292
0,692.0,20,36,0.284841740779292,0.2579751908779144,0.2714084658286032
0,692.0,20,75,0.2714084658286032,0.4050905207792918,0.3382494933039475
0,693.0,6,97,0.3088433513347147,0.4423378407955169,0.3755905960651158
0,693.0,6,102,0.3755905960651158,0.3482058271765709,0.3618982116208433
0,694.0,20,6,0.3382494933039475,0.2607157975435257,0.2994826454237366
